Timestamp,TransactionID,AccountID,Amount,Merchant,TransactionType,Location,Hour,DayOfWeek,IsHighAmount,AnomalyScore,Anomaly
2023-03-12 01:58:00,TXN1634,ACC5,87150.75,MerchantH,Transfer,Tokyo,1.0,Sunday,False,-0.01501896468215247,1
2023-03-06 23:25:00,TXN1256,ACC4,2831.38,MerchantH,Withdrawal,Tokyo,23.0,Monday,False,-0.015017583059340867,1
2023-03-30 06:32:00,TXN1894,ACC8,97269.5,MerchantH,Transfer,Tokyo,6.0,Thursday,True,-0.015014297777883323,1
2023-03-07 06:27:00,TXN1475,ACC11,95620.67,MerchantH,Transfer,Tokyo,6.0,Tuesday,True,-0.015014297777883323,1
2023-02-07 00:49:00,TXN660,ACC7,98898.28,MerchantC,Withdrawal,Tokyo,0.0,Tuesday,True,-0.015007269766284859,1
2023-03-23 00:20:00,TXN837,ACC15,99825.61,MerchantC,Withdrawal,Tokyo,0.0,Thursday,True,-0.015007269766284859,1
2023-04-04 22:01:00,TXN86,ACC5,93431.1,MerchantE,Transfer,San Francisco,22.0,Tuesday,False,-0.01499580712614712,1
2023-05-31 04:11:00,TXN98,ACC8,1679.04,MerchantB,Withdrawal,Los Angeles,4.0,Wednesday,False,-0.014988017479171112,1
2023-02-27 00:38:00,TXN1109,ACC11,8488.63,MerchantE,Withdrawal,New York,0.0,Monday,False,-0.014976079565827916,1
2023-03-12 00:50:00,TXN32,ACC5,10691.46,MerchantE,Withdrawal,New York,0.0,Sunday,False,-0.014976079565827916,1
2023-02-03 02:08:00,TXN561,ACC14,99876.09,MerchantF,Withdrawal,Tokyo,2.0,Friday,True,-0.014974595332569174,1
2023-04-23 02:45:00,TXN1906,ACC6,99112.42,MerchantF,Withdrawal,Tokyo,2.0,Sunday,True,-0.014974595332569174,1
2023-01-10 02:09:00,TXN599,ACC4,97182.71,MerchantF,Withdrawal,Tokyo,2.0,Tuesday,True,-0.014974595332569174,1
2023-01-08 02:38:00,TXN467,ACC14,98728.81,MerchantF,Withdrawal,Tokyo,2.0,Sunday,True,-0.014974595332569174,1
2023-01-12 03:43:00,TXN1166,ACC5,1045.43,MerchantI,Withdrawal,Los Angeles,3.0,Thursday,False,-0.014973369377880186,1
2023-03-02 19:50:00,TXN816,ACC10,94490.47,MerchantH,Transfer,Tokyo,19.0,Thursday,False,-0.01496221312194268,1
2023-05-05 19:14:00,TXN1527,ACC2,94692.35,MerchantH,Transfer,Tokyo,19.0,Friday,False,-0.01496221312194268,1
2023-05-31 20:07:00,TXN1575,ACC15,1366.16,MerchantG,Withdrawal,San Francisco,20.0,Wednesday,False,-0.014948020368824144,1
2023-04-09 20:47:00,TXN81,ACC1,1349.39,MerchantG,Withdrawal,San Francisco,20.0,Sunday,False,-0.014948020368824144,1
2023-03-21 04:23:00,TXN1633,ACC12,121.03,MerchantE,Transfer,Tokyo,4.0,Tuesday,False,-0.014947234083929617,1
2023-03-08 00:21:00,TXN1501,ACC8,1477.99,MerchantC,Transfer,Los Angeles,0.0,Wednesday,False,-0.014946272655902204,1
2023-05-05 00:00:00,TXN654,ACC12,879.28,MerchantC,Transfer,Tokyo,0.0,Friday,False,-0.014945951969222881,1
2023-04-08 22:34:00,TXN35,ACC9,3143.27,MerchantI,Withdrawal,San Francisco,22.0,Saturday,False,-0.014943500892578898,1
2023-03-21 00:32:00,TXN1463,ACC8,6413.91,MerchantC,Withdrawal,Los Angeles,0.0,Tuesday,False,-0.014939318261300905,1
2023-01-25 23:59:00,TXN1037,ACC13,5512.37,MerchantB,Withdrawal,San Francisco,23.0,Wednesday,False,-0.0149380561165402,1
2023-03-01 00:11:00,TXN1552,ACC13,80077.28,MerchantE,Withdrawal,San Francisco,0.0,Wednesday,False,-0.01492788546502788,1
2023-05-05 00:20:00,TXN543,ACC9,78055.47,MerchantE,Withdrawal,San Francisco,0.0,Friday,False,-0.01492788546502788,1
2023-01-12 00:09:00,TXN1508,ACC14,78186.49,MerchantE,Withdrawal,San Francisco,0.0,Thursday,False,-0.01492788546502788,1
2023-03-10 07:40:00,TXN1873,ACC4,91341.21,MerchantF,Withdrawal,Los Angeles,7.0,Friday,False,-0.014923783251011291,1
2023-01-09 07:47:00,TXN1270,ACC9,91237.96,MerchantF,Withdrawal,Los Angeles,7.0,Monday,False,-0.014923783251011291,1
2023-03-21 23:21:00,TXN1872,ACC11,99102.77,MerchantE,Transfer,Tokyo,23.0,Tuesday,True,-0.01489930144378726,1
2023-05-01 23:22:00,TXN68,ACC3,98885.0,MerchantE,Transfer,Tokyo,23.0,Monday,True,-0.01489930144378726,1
2023-03-08 18:51:00,TXN1932,ACC13,4721.74,MerchantF,Withdrawal,Los Angeles,18.0,Wednesday,False,-0.014896095235378382,1
2023-02-11 21:18:00,TXN148,ACC7,2239.23,MerchantB,Withdrawal,Los Angeles,21.0,Saturday,False,-0.014892365251724216,1
2023-03-11 05:15:00,TXN1630,ACC11,382.27,MerchantE,Withdrawal,San Francisco,5.0,Saturday,False,-0.014889133132334864,1
2023-01-05 05:15:00,TXN788,ACC1,773.82,MerchantE,Withdrawal,San Francisco,5.0,Thursday,False,-0.014889133132334864,1
2023-04-11 19:04:00,TXN1284,ACC12,92124.73,MerchantH,Transfer,Tokyo,19.0,Tuesday,False,-0.01488641461523832,1
2023-03-20 19:16:00,TXN559,ACC6,92675.97,MerchantH,Transfer,Tokyo,19.0,Monday,False,-0.01488641461523832,1
2023-01-17 19:51:00,TXN20,ACC2,93119.3,MerchantH,Transfer,Tokyo,19.0,Tuesday,False,-0.01488641461523832,1
2023-01-08 19:48:00,TXN1616,ACC8,91918.17,MerchantH,Transfer,Tokyo,19.0,Sunday,False,-0.01488641461523832,1
2023-02-14 00:55:00,TXN1801,ACC7,27267.83,MerchantE,Withdrawal,San Francisco,0.0,Tuesday,False,-0.014881796594933605,1
2023-01-06 00:38:00,TXN1702,ACC6,26602.82,MerchantE,Withdrawal,San Francisco,0.0,Friday,False,-0.014881796594933605,1
2023-01-10 00:55:00,TXN780,ACC4,26920.53,MerchantE,Withdrawal,San Francisco,0.0,Tuesday,False,-0.014881796594933605,1
2023-05-17 01:53:00,TXN1327,ACC1,97412.43,MerchantE,Transfer,San Francisco,1.0,Wednesday,True,-0.014878492488062167,1
2023-05-21 01:17:00,TXN1961,ACC14,97475.47,MerchantE,Transfer,San Francisco,1.0,Sunday,True,-0.014878492488062167,1
2023-05-08 02:08:00,TXN1894,ACC3,99293.24,MerchantC,Withdrawal,San Francisco,2.0,Monday,True,-0.014876247203313597,1
2023-02-22 02:52:00,TXN681,ACC12,98520.34,MerchantC,Withdrawal,San Francisco,2.0,Wednesday,True,-0.014876247203313597,1
2023-05-10 02:09:00,TXN460,ACC14,95323.96,MerchantE,Withdrawal,San Francisco,2.0,Wednesday,True,-0.014860007026198052,1
2023-03-25 02:08:00,TXN518,ACC9,94324.86,MerchantE,Withdrawal,San Francisco,2.0,Saturday,False,-0.014860007026198052,1
2023-05-05 02:01:00,TXN501,ACC11,94165.35,MerchantE,Withdrawal,San Francisco,2.0,Friday,False,-0.014860007026198052,1
2023-01-25 00:13:00,TXN1397,ACC5,90238.65,MerchantE,Withdrawal,New York,0.0,Wednesday,False,-0.014857179935329645,1
2023-03-04 22:33:00,TXN1939,ACC13,4266.74,MerchantC,Withdrawal,Los Angeles,22.0,Saturday,False,-0.014854104127397183,1
2023-05-19 22:41:00,TXN650,ACC15,4712.0,MerchantC,Withdrawal,Los Angeles,22.0,Friday,False,-0.014854104127397183,1
2023-02-11 20:16:00,TXN842,ACC7,5768.55,MerchantE,Transfer,Los Angeles,20.0,Saturday,False,-0.01480789975631136,1
2023-02-12 17:06:00,TXN1957,ACC2,99452.66,MerchantF,Withdrawal,Los Angeles,17.0,Sunday,True,-0.014806197064659132,1
2023-02-13 23:23:00,TXN320,ACC14,93244.27,MerchantI,Withdrawal,San Francisco,23.0,Monday,False,-0.014805540500466785,1
2023-01-18 23:45:00,TXN1768,ACC1,93898.71,MerchantI,Withdrawal,San Francisco,23.0,Wednesday,False,-0.014805540500466785,1
2023-02-06 01:47:00,TXN1846,ACC2,5176.73,MerchantE,Withdrawal,New York,1.0,Monday,False,-0.014802346827127444,1
2023-04-27 01:27:00,TXN1785,ACC14,4764.16,MerchantE,Withdrawal,New York,1.0,Thursday,False,-0.014802346827127444,1
2023-01-02 23:54:00,TXN317,ACC14,367.72,MerchantC,Transfer,Tokyo,23.0,Monday,False,-0.014775416195317304,1
2023-04-12 19:37:00,TXN1010,ACC4,1083.33,MerchantG,Withdrawal,San Francisco,19.0,Wednesday,False,-0.014770487776937902,1
2023-01-20 07:21:00,TXN1938,ACC2,6307.27,MerchantF,Withdrawal,Los Angeles,7.0,Friday,False,-0.014770397593687812,1
2023-02-05 06:40:00,TXN428,ACC2,6402.88,MerchantF,Withdrawal,Los Angeles,6.0,Sunday,False,-0.014770397593687812,1
2023-05-24 00:17:00,TXN1392,ACC1,50320.24,MerchantF,Withdrawal,Los Angeles,0.0,Wednesday,False,-0.014766440179320384,1
2023-03-17 21:27:00,TXN153,ACC15,2344.28,MerchantJ,Withdrawal,Los Angeles,21.0,Friday,False,-0.014764587755928149,1
2023-03-26 23:44:00,TXN430,ACC10,92698.13,MerchantI,Withdrawal,Los Angeles,23.0,Sunday,False,-0.014759866878936378,1
2023-04-18 23:56:00,TXN1941,ACC10,94776.0,MerchantI,Withdrawal,Los Angeles,23.0,Tuesday,False,-0.014759866878936378,1
2023-05-07 23:11:00,TXN256,ACC8,94191.63,MerchantI,Withdrawal,Los Angeles,23.0,Sunday,False,-0.014759866878936378,1
2023-03-21 23:41:00,TXN394,ACC6,96284.72,MerchantI,Withdrawal,Los Angeles,23.0,Tuesday,True,-0.014759866878936378,1
2023-04-19 23:08:00,TXN375,ACC13,96819.02,MerchantI,Withdrawal,Los Angeles,23.0,Wednesday,True,-0.014759866878936378,1
2023-03-16 00:13:00,TXN667,ACC7,86826.45,MerchantI,Withdrawal,San Francisco,0.0,Thursday,False,-0.014758536757604968,1
2023-05-16 00:16:00,TXN1832,ACC7,84348.45,MerchantI,Withdrawal,San Francisco,0.0,Tuesday,False,-0.014758536757604968,1
2023-05-28 00:31:00,TXN850,ACC2,86869.03,MerchantI,Withdrawal,San Francisco,0.0,Sunday,False,-0.014758536757604968,1
2023-03-16 20:18:00,TXN282,ACC15,1453.4,MerchantG,Withdrawal,Los Angeles,20.0,Thursday,False,-0.014746077017714354,1
2023-04-20 18:14:00,TXN1205,ACC9,93205.41,MerchantE,Transfer,Los Angeles,18.0,Thursday,False,-0.014745657504855014,1
2023-02-19 18:23:00,TXN247,ACC13,92918.05,MerchantE,Transfer,Los Angeles,18.0,Sunday,False,-0.014745657504855014,1
2023-03-25 00:17:00,TXN718,ACC7,90455.94,MerchantE,Withdrawal,Los Angeles,0.0,Saturday,False,-0.01474470931858185,1
2023-04-16 00:51:00,TXN1537,ACC1,90083.53,MerchantE,Withdrawal,Los Angeles,0.0,Sunday,False,-0.01474470931858185,1
2023-03-20 20:14:00,TXN1550,ACC15,1513.44,MerchantE,Withdrawal,San Francisco,20.0,Monday,False,-0.014742574847335321,1
2023-01-03 00:14:00,TXN700,ACC12,89324.68,MerchantE,Transfer,New York,0.0,Tuesday,False,-0.014725641112923737,1
2023-03-20 04:27:00,TXN798,ACC11,99751.82,MerchantG,Withdrawal,Los Angeles,4.0,Monday,True,-0.014719489303363198,1
2023-02-21 04:32:00,TXN1497,ACC5,98856.62,MerchantG,Withdrawal,Los Angeles,4.0,Tuesday,True,-0.014719489303363198,1
2023-02-27 01:57:00,TXN435,ACC10,95948.15,MerchantC,Withdrawal,San Francisco,1.0,Monday,True,-0.014710182953235007,1
2023-04-21 21:29:00,TXN160,ACC6,90958.53,MerchantH,Withdrawal,Los Angeles,21.0,Friday,False,-0.014700357831704425,1
2023-03-19 21:24:00,TXN1566,ACC1,91685.14,MerchantH,Withdrawal,Los Angeles,21.0,Sunday,False,-0.014700357831704425,1
2023-01-10 21:16:00,TXN1152,ACC6,92407.24,MerchantH,Withdrawal,Los Angeles,21.0,Tuesday,False,-0.014700357831704425,1
2023-02-11 21:08:00,TXN1064,ACC10,92383.68,MerchantH,Withdrawal,Los Angeles,21.0,Saturday,False,-0.014700357831704425,1
2023-04-04 19:20:00,TXN1822,ACC2,93355.63,MerchantE,Withdrawal,Los Angeles,19.0,Tuesday,False,-0.014696257382276645,1
2023-04-24 19:38:00,TXN1059,ACC10,93466.95,MerchantE,Withdrawal,Los Angeles,19.0,Monday,False,-0.014696257382276645,1
2023-01-15 19:00:00,TXN241,ACC8,93358.64,MerchantE,Withdrawal,Los Angeles,19.0,Sunday,False,-0.014696257382276645,1
2023-02-17 00:40:00,TXN539,ACC4,95977.06,MerchantB,Withdrawal,San Francisco,0.0,Friday,True,-0.014682457946653127,1
2023-04-27 00:56:00,TXN455,ACC3,94695.55,MerchantB,Withdrawal,San Francisco,0.0,Thursday,False,-0.014682457946653127,1
2023-01-31 00:26:00,TXN962,ACC4,93670.13,MerchantB,Withdrawal,San Francisco,0.0,Tuesday,False,-0.014682457946653127,1
2023-04-25 00:28:00,TXN1347,ACC4,93288.17,MerchantB,Withdrawal,San Francisco,0.0,Tuesday,False,-0.014682457946653127,1
2023-05-23 01:47:00,TXN1409,ACC15,1959.3,MerchantE,Transfer,San Francisco,1.0,Tuesday,False,-0.014653990006251782,1
2023-03-31 01:51:00,TXN410,ACC11,1921.84,MerchantE,Transfer,San Francisco,1.0,Friday,False,-0.014653990006251782,1
2023-02-01 23:49:00,TXN489,ACC8,95302.92,MerchantH,Withdrawal,Tokyo,23.0,Wednesday,True,-0.014650551983415583,1
2023-02-12 23:11:00,TXN1628,ACC1,94868.25,MerchantH,Withdrawal,Tokyo,23.0,Sunday,False,-0.014650551983415583,1
2023-05-05 04:28:00,TXN1429,ACC8,86953.96,MerchantG,Withdrawal,Tokyo,4.0,Friday,False,-0.014645600845336504,1
2023-04-20 22:56:00,TXN898,ACC13,94784.3,MerchantG,Withdrawal,Tokyo,22.0,Thursday,False,-0.01464289392241902,1
2023-04-08 22:33:00,TXN1092,ACC2,95490.49,MerchantE,Transfer,San Francisco,22.0,Saturday,True,-0.014630398777292108,1
2023-02-07 00:53:00,TXN1001,ACC8,86594.18,MerchantE,Transfer,San Francisco,0.0,Tuesday,False,-0.014629057878465912,1
2023-01-15 23:55:00,TXN1198,ACC2,93126.44,MerchantB,Withdrawal,San Francisco,23.0,Sunday,False,-0.01461532214969008,1
2023-01-12 03:05:00,TXN595,ACC11,94682.51,MerchantG,Withdrawal,San Francisco,3.0,Thursday,False,-0.014611404793395066,1
2023-03-16 03:59:00,TXN219,ACC10,96709.75,MerchantG,Withdrawal,San Francisco,3.0,Thursday,True,-0.014611404793395066,1
2023-02-03 03:03:00,TXN1494,ACC11,97221.4,MerchantG,Withdrawal,San Francisco,3.0,Friday,True,-0.014611404793395066,1
2023-03-08 03:01:00,TXN89,ACC15,97790.5,MerchantG,Withdrawal,San Francisco,3.0,Wednesday,True,-0.014611404793395066,1
2023-05-15 03:55:00,TXN485,ACC3,98537.67,MerchantG,Withdrawal,San Francisco,3.0,Monday,True,-0.014611404793395066,1
2023-04-04 04:29:00,TXN377,ACC3,85145.0,MerchantG,Withdrawal,Tokyo,4.0,Tuesday,False,-0.01460519512119729,1
2023-01-30 04:32:00,TXN550,ACC12,86876.49,MerchantG,Withdrawal,Tokyo,4.0,Monday,False,-0.01460519512119729,1
2023-05-14 04:48:00,TXN886,ACC2,85683.92,MerchantG,Withdrawal,Tokyo,4.0,Sunday,False,-0.01460519512119729,1
2023-04-09 22:56:00,TXN952,ACC10,86130.34,MerchantE,Transfer,Los Angeles,22.0,Sunday,False,-0.014603730817034477,1
2023-04-30 23:26:00,TXN924,ACC11,99608.17,MerchantG,Withdrawal,New York,23.0,Sunday,True,-0.014603514640906035,1
2023-05-28 00:08:00,TXN933,ACC10,5349.22,MerchantB,Withdrawal,Los Angeles,0.0,Sunday,False,-0.014599002221560187,1
2023-01-28 23:58:00,TXN110,ACC11,9760.17,MerchantD,Withdrawal,Los Angeles,23.0,Saturday,False,-0.014586531774573919,1
2023-05-18 23:05:00,TXN1089,ACC7,10214.83,MerchantD,Withdrawal,Los Angeles,23.0,Thursday,False,-0.014586531774573919,1
2023-01-02 23:01:00,TXN890,ACC6,8683.91,MerchantD,Withdrawal,Los Angeles,23.0,Monday,False,-0.014586531774573919,1
2023-05-19 04:49:00,TXN446,ACC14,99378.12,MerchantH,Withdrawal,Los Angeles,4.0,Friday,True,-0.014582524868284041,1
2023-03-31 04:49:00,TXN1450,ACC7,99061.29,MerchantH,Withdrawal,Los Angeles,4.0,Friday,True,-0.014582524868284041,1
2023-05-22 00:29:00,TXN1159,ACC6,5690.21,MerchantC,Withdrawal,Los Angeles,0.0,Monday,False,-0.014573948119112279,1
2023-03-02 00:43:00,TXN198,ACC13,5580.71,MerchantC,Withdrawal,Los Angeles,0.0,Thursday,False,-0.014573948119112279,1
2023-02-08 01:59:00,TXN1829,ACC6,18354.37,MerchantE,Withdrawal,San Francisco,1.0,Wednesday,False,-0.01457219097705953,1
2023-05-13 00:14:00,TXN192,ACC7,89581.18,MerchantF,Transfer,Los Angeles,0.0,Saturday,False,-0.014571719309015019,1
2023-04-13 00:50:00,TXN390,ACC4,89258.12,MerchantF,Transfer,Los Angeles,0.0,Thursday,False,-0.014571719309015019,1
2023-02-18 18:49:00,TXN343,ACC8,93432.5,MerchantF,Withdrawal,Los Angeles,18.0,Saturday,False,-0.014561164227759549,1
2023-05-09 23:45:00,TXN1141,ACC1,7075.44,MerchantH,Transfer,Tokyo,23.0,Tuesday,False,-0.014539488490485586,1
2023-04-17 01:01:00,TXN1019,ACC8,86401.35,MerchantH,Withdrawal,Tokyo,1.0,Monday,False,-0.01453531017004328,1
2023-03-21 00:47:00,TXN477,ACC6,13650.61,MerchantE,Withdrawal,New York,0.0,Tuesday,False,-0.014534524786016467,1
2023-04-14 00:33:00,TXN1059,ACC7,16728.95,MerchantE,Withdrawal,New York,0.0,Friday,False,-0.014534524786016467,1
2023-05-28 00:20:00,TXN464,ACC12,16354.89,MerchantE,Withdrawal,New York,0.0,Sunday,False,-0.014534524786016467,1
2023-02-05 00:42:00,TXN1363,ACC6,16877.28,MerchantE,Withdrawal,New York,0.0,Sunday,False,-0.014534524786016467,1
2023-04-01 10:44:00,TXN1879,ACC11,97050.99,MerchantF,Withdrawal,Los Angeles,10.0,Saturday,True,-0.014532591626112756,1
2023-05-16 11:42:00,TXN230,ACC9,97565.77,MerchantF,Withdrawal,Los Angeles,11.0,Tuesday,True,-0.014532591626112756,1
2023-03-25 10:26:00,TXN1578,ACC10,97148.55,MerchantF,Withdrawal,Los Angeles,10.0,Saturday,True,-0.014532591626112756,1
2023-04-30 11:36:00,TXN1984,ACC3,97920.63,MerchantF,Withdrawal,Los Angeles,11.0,Sunday,True,-0.014532591626112756,1
2023-02-06 07:16:00,TXN197,ACC5,469.02,MerchantE,Withdrawal,San Francisco,7.0,Monday,False,-0.014530429543694101,1
2023-02-26 00:18:00,TXN1994,ACC4,75394.01,MerchantH,Transfer,Tokyo,0.0,Sunday,False,-0.01452568930316711,1
2023-05-24 01:07:00,TXN1169,ACC4,92761.18,MerchantH,Purchase,Tokyo,1.0,Wednesday,False,-0.01451988444304797,1
2023-04-21 01:17:00,TXN953,ACC3,91499.29,MerchantH,Purchase,Tokyo,1.0,Friday,False,-0.01451988444304797,1
2023-04-02 19:55:00,TXN128,ACC9,93735.56,MerchantF,Withdrawal,Los Angeles,19.0,Sunday,False,-0.014506986061049276,1
2023-04-15 19:44:00,TXN1691,ACC6,93989.0,MerchantF,Withdrawal,Los Angeles,19.0,Saturday,False,-0.014506986061049276,1
2023-03-30 02:45:00,TXN753,ACC8,93780.37,MerchantE,Withdrawal,San Francisco,2.0,Thursday,False,-0.01449469052675667,1
2023-01-06 02:59:00,TXN642,ACC6,93003.31,MerchantE,Withdrawal,San Francisco,2.0,Friday,False,-0.01449469052675667,1
2023-03-16 00:27:00,TXN1196,ACC7,1931.43,MerchantG,Withdrawal,Tokyo,0.0,Thursday,False,-0.014488032924384053,1
2023-02-04 04:30:00,TXN152,ACC13,89812.89,MerchantH,Withdrawal,Tokyo,4.0,Saturday,False,-0.014477321980325697,1
2023-04-29 16:12:00,TXN945,ACC15,787.04,MerchantI,Withdrawal,Los Angeles,16.0,Saturday,False,-0.014473589772783124,1
2023-01-17 04:14:00,TXN341,ACC13,88389.98,MerchantF,Withdrawal,Los Angeles,4.0,Tuesday,False,-0.014470928118401227,1
2023-05-19 00:28:00,TXN796,ACC2,1531.48,MerchantB,Withdrawal,San Francisco,0.0,Friday,False,-0.014462720982784782,1
2023-03-02 07:18:00,TXN1135,ACC5,94177.73,MerchantH,Transfer,Tokyo,7.0,Thursday,False,-0.014454437659774277,1
2023-04-17 16:17:00,TXN74,ACC8,950.1,MerchantJ,Withdrawal,Los Angeles,16.0,Monday,False,-0.014440787698974278,1
2023-04-20 23:48:00,TXN1261,ACC12,96468.65,MerchantI,Withdrawal,San Francisco,23.0,Thursday,True,-0.014440260839867602,1
2023-05-03 23:25:00,TXN893,ACC4,97475.58,MerchantI,Withdrawal,San Francisco,23.0,Wednesday,True,-0.014440260839867602,1
2023-03-15 02:13:00,TXN1630,ACC12,94015.08,MerchantH,Withdrawal,Los Angeles,2.0,Wednesday,False,-0.014432958418599484,1
2023-03-21 02:43:00,TXN1675,ACC11,93169.59,MerchantH,Withdrawal,Los Angeles,2.0,Tuesday,False,-0.014432958418599484,1
2023-05-07 05:41:00,TXN1821,ACC7,93050.92,MerchantH,Withdrawal,Tokyo,5.0,Sunday,False,-0.014432876947049866,1
2023-01-20 05:46:00,TXN1087,ACC5,94502.75,MerchantH,Withdrawal,Tokyo,5.0,Friday,False,-0.014432876947049866,1
2023-01-31 05:47:00,TXN1608,ACC5,93815.19,MerchantH,Withdrawal,Tokyo,5.0,Tuesday,False,-0.014432876947049866,1
2023-03-21 05:09:00,TXN1964,ACC5,93840.21,MerchantH,Withdrawal,Tokyo,5.0,Tuesday,False,-0.014432876947049866,1
2023-05-03 23:52:00,TXN571,ACC4,23.26,MerchantG,Withdrawal,New York,23.0,Wednesday,False,-0.014408625962841537,1
2023-02-19 07:59:00,TXN1949,ACC8,5470.15,MerchantF,Withdrawal,Los Angeles,7.0,Sunday,False,-0.014405141702256596,1
2023-04-28 05:13:00,TXN1700,ACC9,1272.31,MerchantF,Transfer,Los Angeles,5.0,Friday,False,-0.014400561229586994,1
2023-01-04 08:50:00,TXN1840,ACC4,91677.58,MerchantH,Transfer,Tokyo,8.0,Wednesday,False,-0.014400270204414145,1
2023-04-23 23:29:00,TXN47,ACC14,91937.92,MerchantI,Withdrawal,Los Angeles,23.0,Sunday,False,-0.014394618110032842,1
2023-01-29 01:36:00,TXN1925,ACC11,19492.14,MerchantE,Withdrawal,San Francisco,1.0,Sunday,False,-0.01439440213979315,1
2023-03-21 00:54:00,TXN457,ACC5,81091.6,MerchantG,Withdrawal,Tokyo,0.0,Tuesday,False,-0.014389134195236242,1
2023-02-28 18:38:00,TXN329,ACC15,98503.51,MerchantE,Transfer,Los Angeles,18.0,Tuesday,True,-0.014380418346568002,1
2023-03-16 18:50:00,TXN618,ACC3,96787.2,MerchantE,Transfer,Los Angeles,18.0,Thursday,True,-0.014380418346568002,1
2023-05-17 23:02:00,TXN719,ACC15,99368.04,MerchantH,Withdrawal,San Francisco,23.0,Wednesday,True,-0.014360313873327257,1
2023-04-26 23:56:00,TXN1280,ACC9,98996.49,MerchantH,Withdrawal,San Francisco,23.0,Wednesday,True,-0.014360313873327257,1
2023-01-11 23:03:00,TXN803,ACC5,99040.25,MerchantH,Withdrawal,San Francisco,23.0,Wednesday,True,-0.014360313873327257,1
2023-02-08 02:56:00,TXN694,ACC14,87548.8,MerchantH,Withdrawal,Tokyo,2.0,Wednesday,False,-0.014354787535008295,1
2023-05-24 02:20:00,TXN115,ACC9,87049.53,MerchantH,Withdrawal,Tokyo,2.0,Wednesday,False,-0.014354787535008295,1
2023-01-17 20:09:00,TXN37,ACC9,6668.1,MerchantE,Withdrawal,Los Angeles,20.0,Tuesday,False,-0.014353338551752914,1
2023-02-21 20:35:00,TXN980,ACC13,7682.0,MerchantE,Withdrawal,Los Angeles,20.0,Tuesday,False,-0.014353338551752914,1
2023-03-08 00:52:00,TXN1355,ACC5,2279.17,MerchantG,Withdrawal,Los Angeles,0.0,Wednesday,False,-0.014337594262783804,1
2023-03-28 00:02:00,TXN1500,ACC2,87728.63,MerchantH,Withdrawal,Los Angeles,0.0,Tuesday,False,-0.014335950788251894,1
2023-01-14 23:10:00,TXN1672,ACC15,84367.72,MerchantE,Transfer,Los Angeles,23.0,Saturday,False,-0.014333815674074213,1
2023-05-21 19:01:00,TXN909,ACC12,98795.32,MerchantE,Withdrawal,Los Angeles,19.0,Sunday,True,-0.01433105163613213,1
2023-03-12 19:37:00,TXN1034,ACC14,98008.84,MerchantE,Withdrawal,Los Angeles,19.0,Sunday,True,-0.01433105163613213,1
2023-01-16 19:46:00,TXN421,ACC14,96238.36,MerchantE,Withdrawal,Los Angeles,19.0,Monday,True,-0.01433105163613213,1
2023-01-26 00:28:00,TXN1935,ACC14,91537.05,MerchantI,Withdrawal,Los Angeles,0.0,Thursday,False,-0.014317446441694859,1
2023-04-20 01:58:00,TXN786,ACC12,98632.02,MerchantI,Withdrawal,San Francisco,1.0,Thursday,True,-0.014316738256834438,1
2023-03-23 01:34:00,TXN434,ACC2,97826.2,MerchantI,Withdrawal,San Francisco,1.0,Thursday,True,-0.014316738256834438,1
2023-03-05 01:27:00,TXN199,ACC10,96784.17,MerchantI,Withdrawal,San Francisco,1.0,Sunday,True,-0.014316738256834438,1
2023-03-01 22:43:00,TXN1935,ACC10,4196.06,MerchantJ,Withdrawal,Los Angeles,22.0,Wednesday,False,-0.014295600549609211,1
2023-01-11 22:26:00,TXN48,ACC15,3431.3,MerchantJ,Withdrawal,Los Angeles,22.0,Wednesday,False,-0.014295600549609211,1
2023-02-19 22:55:00,TXN1479,ACC11,6687.77,MerchantI,Withdrawal,Los Angeles,22.0,Sunday,False,-0.014291362505943539,1
2023-01-03 22:26:00,TXN875,ACC5,6990.93,MerchantI,Withdrawal,Los Angeles,22.0,Tuesday,False,-0.014291362505943539,1
2023-02-13 22:51:00,TXN501,ACC13,6596.64,MerchantI,Withdrawal,Los Angeles,22.0,Monday,False,-0.014291362505943539,1
2023-04-18 00:19:00,TXN209,ACC6,754.22,MerchantJ,Withdrawal,Tokyo,0.0,Tuesday,False,-0.014286341658800716,1
2023-01-11 00:41:00,TXN1020,ACC15,634.3,MerchantJ,Withdrawal,Tokyo,0.0,Wednesday,False,-0.014286341658800716,1
2023-05-03 00:34:00,TXN848,ACC5,687.69,MerchantJ,Withdrawal,Tokyo,0.0,Wednesday,False,-0.014286341658800716,1
2023-01-03 00:37:00,TXN875,ACC8,1005.87,MerchantJ,Withdrawal,Tokyo,0.0,Tuesday,False,-0.014286341658800716,1
2023-03-22 18:28:00,TXN146,ACC6,92281.41,MerchantH,Transfer,Tokyo,18.0,Wednesday,False,-0.014271377411491204,1
2023-01-18 10:51:00,TXN648,ACC15,98163.1,MerchantH,Transfer,Tokyo,10.0,Wednesday,True,-0.014268295909174444,1
2023-05-24 10:15:00,TXN340,ACC11,99122.01,MerchantH,Transfer,Tokyo,10.0,Wednesday,True,-0.014268295909174444,1
2023-04-18 00:08:00,TXN1423,ACC6,6046.99,MerchantF,Transfer,Los Angeles,0.0,Tuesday,False,-0.014252315073089883,1
